#V1 CNUM  V2 CNUM    GLON      GLAT   V1 Field
#---------------------------------------------
   4964     5676   32.4216    0.0828    l032
   4965        0   32.4316    0.1708    l032
   4966     5678   32.4355   -0.0172    l032
   4967     5678   32.4435   -0.0152    l032
   4968     5683   32.4476    0.2188    l032
   4969     5680   32.4496    0.1548    l032
   4970     5681   32.4556    0.3868    l032
   4971     5683   32.4616    0.2248    l032
   4972     5682   32.4636    0.4028    l032
   4973        0   32.4656    0.2728    l032
   4974     5684   32.4695    0.0228    l032
   4975     5683   32.4736    0.2048    l032
   4976     5684   32.4775    0.0068    l032
   4977        0   32.4835   -0.0172    l032
   4978     5684   32.4835    0.0048    l032
   4979     5686   32.4875   -0.0852    l032
   4980     5691   32.5034   -0.2472    l032
   4981     5688   32.5035   -0.0912    l032
   4982     5689   32.5056    0.2548    l032
   4983     5692   32.5094   -0.2632    l032
   4984     5693   32.5135   -0.2032    l032
   4985     5692   32.5174   -0.2852    l032
   4986     5697   32.5195   -0.1052    l032
   4987     5695   32.5196    0.1128    l032
   4988     5695   32.5196    0.1188    l032
   4989     5692   32.5234   -0.2812    l032
   4990        0   32.5235   -0.1692    l032
   4991        0   32.5235    0.0068    l032
   4992     5697   32.5255   -0.1312    l032
   4993     5697   32.5275   -0.1232    l032
   4994     5698   32.5454   -0.2732    l032
   4995     5699   32.5534   -0.2892    l032
   4996        0   32.5576    0.2588    l032
   4997        0   32.5596    0.3028    l032
   4998        0   32.5634   -0.3832    l032
   4999        0   32.5714   -0.3732    l032
   5000     5701   32.5755    0.0088    l032
   5001     5704   32.5794   -0.3632    l032
   5002        0   32.5796    0.2028    l032
   5003     5702   32.5835   -0.0752    l032
   5004        0   32.5836    0.2088    l032
   5005     5703   32.5856    0.2968    l032
   5006     5705   32.5935   -0.0052    l032
   5007     5707   32.5995   -0.0252    l032
   5008     5709   32.6054   -0.2532    l032
   5009        0   32.6136    0.3548    l032
   5010     5713   32.6195   -0.0712    l032
   5011     5712   32.6195   -0.0272    l032
   5012     5714   32.6235   -0.1032    l032
   5013     5713   32.6255   -0.0712    l032
   5014     5715   32.6275   -0.1632    l032
   5015     5715   32.6275   -0.1412    l032
   5016     5712   32.6275   -0.0272    l032
   5017     5711   32.6315   -0.1272    l032
   5018     5719   32.6534   -0.2453    l032
   5019        0   32.6575    0.0687    l032
   5020        0   32.6595   -0.1533    l032
   5021     5720   32.6595    0.0007    l032
   5022     5720   32.6675   -0.0053    l032
   5023     5721   32.6714   -0.3433    l032
   5024     5722   32.6735   -0.1273    l032
   5025     5724   32.6895    0.0467    l032
   5026     5725   32.6934   -0.2993    l032
   5027        0   32.6953   -0.4953    l032
   5028        0   32.6973   -0.4933    l032
   5029     5727   32.6995    0.1027    l032
   5030     5729   32.7017    0.4927    l032
   5031     5728   32.7035   -0.1053    l032
   5032     5730   32.7055   -0.0593    l032
   5033     5731   32.7136    0.1747    l032
   5034     5732   32.7154   -0.2993    l032
   5035     5733   32.7175   -0.0333    l032
   5036        0   32.7194   -0.1853    l032
   5037        0   32.7313   -0.4993    l032
   5038        0   32.7353   -0.5033    l032
   5039     5737   32.7356    0.1107    l032
   5040     5738   32.7376    0.1947    l032
   5041     5739   32.7455   -0.0753    l032
   5042        0   32.7475   -0.1013    l032
   5043     5740   32.7515    0.0547    l032
   5044     5741   32.7516    0.3107    l032
   5045     5741   32.7576    0.2967    l032
   5046        0   32.7613   -0.4773    l032
   5047     5742   32.7635   -0.1493    l032
   5048     5745   32.7674   -0.2953    l032
   5049     5744   32.7674   -0.1813    l032
   5050     5746   32.7735   -0.0593    l032
   5051     5753   32.7915    0.0127    l032
   5052     5751   32.7975   -0.0453    l032
   5053     5750   32.7976    0.1927    l032
   5054     5754   32.8015    0.0667    l032
   5055     5753   32.8055    0.0147    l032
   5056     5753   32.8095    0.0207    l032
   5057     5755   32.8214   -0.3293    l032
   5058     5757   32.8256    0.3527    l032
   5059     5754   32.8275    0.0567    l032
   5060     5760   32.8294   -0.2113    l032
   5061     5758   32.8295   -0.0813    l032
   5062     5754   32.8335    0.0367    l032
   5063     5757   32.8336    0.3567    l032
   5064     5762   32.8375    0.0027    l032
   5065     5763   32.8397    0.4127    l032
   5066        0   32.8455   -0.0553    l032
   5067     5765   32.8475    0.0727    l032
   5068     5768   32.8495    0.0467    l032
   5069     5767   32.8535   -0.0213    l032
   5070     5767   32.8535   -0.0193    l032
   5071     5770   32.8614   -0.4113    l032
   5072     5771   32.8675   -0.0333    l032
   5073     5772   32.8694   -0.2253    l032
   5074     5775   32.8755   -0.0853    l032
   5075     5774   32.8756    0.3387    l032
   5076     5777   32.8793   -0.4533    l032
   5077     5776   32.8815   -0.1173    l032
   5078        0   32.8895   -0.1353    l032
   5079     5778   32.8914   -0.2733    l032
   5080     5777   32.9013   -0.4653    l032
   5081        0   32.9013   -0.4233    l032
   5082        0   32.9014   -0.2593    l032
   5083        0   32.9056    0.2727    l032
   5084     5779   32.9073   -0.4773    l032
   5085        0   32.9154   -0.1573    l032
   5086     5780   32.9235   -0.1153    l032
   5087        0   32.9396    0.1546    l032
   5088     5782   32.9435    0.0146    l032
   5089        0   32.9475   -0.0774    l032
   5090        0   32.9575   -0.0034    l032
   5091     5785   32.9614   -0.3394    l032
   5092     5784   32.9616    0.1346    l032
   5093     5783   32.9634   -0.3254    l032
   5094        0   32.9715   -0.0434    l032
   5095     5786   32.9734   -0.3114    l032
   5096     5787   32.9735   -0.1074    l032
   5097     5789   32.9755   -0.0714    l032
   5098        0   32.9774   -0.3534    l032
   5099     5788   32.9796    0.2926    l032
   5100     5793   32.9915    0.0366    l032
   5101     5800   32.9954   -0.3634    l032
   5102     5795   32.9955   -0.0154    l032
   5103     5796   33.0036    0.1546    l032
   5104     5798   33.0093   -0.3974    l032
   5105        0   33.0114   -0.1714    l032
   5106        0   33.0116    0.3006    l032
   5107        0   33.0136    0.2966    l032
   5108     5800   33.0234   -0.3674    l032
   5109        0   33.0313   -0.4374    l032
   5110     5801   33.0335    0.0726    l032
   5111        0   33.0375    0.0906    l032
   5112     5802   33.0736    0.3586    l032
   5113        0   33.0874   -0.1274    l032
   5114        0   33.0874   -0.1154    l032
   5115     5803   33.0915   -0.0094    l032
   5116     5804   33.0995    0.0686    l032
   5117     5805   33.1054   -0.1274    l032
   5118     5808   33.1254   -0.1954    l032
   5119        0   33.1296    0.2006    l032
   5120     5810   33.1335   -0.0914    l032
   5121        0   33.1336    0.2086    l032
   5122     5811   33.1355   -0.0194    l032
   5123        0   33.1454   -0.1294    l032
   5124        0   33.1456    0.2066    l032
   5125     5813   33.1555    0.0406    l032
   5126        0   33.1574   -0.2254    l032
   5127     5816   33.1575   -0.0194    l032
   5128        0   33.1774   -0.1274    l032
   5129        0   33.1833   -0.4915    l032
   5130        0   33.1954   -0.1355    l032
   5131     5818   33.2013   -0.3555    l032
   5132     5817   33.2015    0.0185    l032
   5133     5818   33.2053   -0.3635    l032
   5134     5819   33.2075   -0.0055    l032
   5135     5820   33.2276    0.3605    l032
   5136     5821   33.2375   -0.0215    l032
   5137     5822   33.2436    0.1525    l032
   5138     5823   33.2496    0.1705    l032
   5139     5824   33.2575    0.1085    l032
   5140     5826   33.2655    0.0685    l032
   5141     5824   33.2675    0.1025    l032
   5142     5829   33.2853   -0.3415    l032
   5143     5827   33.2875   -0.0175    l032
   5144     5827   33.2935   -0.0035    l032
   5145     5829   33.2993   -0.3275    l032
   5146        0   33.3013   -0.4855    l032
   5147     5830   33.3035    0.1005    l032
   5148     5831   33.3115   -0.0495    l032
   5149     5836   33.3153   -0.5095    l032
   5150     5832   33.3153   -0.3575    l032
   5151     5833   33.3215   -0.0675    l032
   5152     5834   33.3274   -0.2695    l032
   5153     5840   33.3295   -0.0215    l032
   5154     5836   33.3352   -0.5295    l032
   5155     5839   33.3394   -0.1235    l032
   5156     5837   33.3396    0.1665    l032
   5157     5839   33.3414   -0.1295    l032
   5158     5841   33.3456    0.2085    l032
   5159     5841   33.3496    0.2005    l032
   5160     5833   33.3514   -0.0755    l032
   5161     5843   33.3576    0.2445    l032
   5162     5843   33.3576    0.2485    l032
   5163     5845   33.3655   -0.0035    l032
   5164     5846   33.3833   -0.2875    l032
   5165     5847   33.3876    0.2005    l032
   5166     5848   33.3896    0.1685    l032
   5167     5849   33.3915    0.0085    l032
   5168        0   33.3933   -0.3975    l032
   5169     5850   33.4014   -0.2755    l032
   5170     5851   33.4037    0.3704    l032
   5171     5854   33.4155   -0.0016    l032
   5172     5855   33.4175    0.0364    l032
   5173     5851   33.4176    0.3564    l032
   5174     5856   33.4195    0.1264    l032
   5175     5857   33.4253   -0.3156    l032
   5176     5858   33.4293   -0.3356    l032
   5177     5859   33.4294   -0.0756    l032
   5178     5861   33.4514   -0.0776    l032
   5179     5864   33.4515   -0.0336    l032
   5180     5862   33.4554   -0.1776    l032
   5181     5863   33.4615   -0.0016    l032
   5182     5864   33.4635   -0.0496    l032
   5183        0   33.4654   -0.2196    l032
   5184     5865   33.4814   -0.2116    l032
   5185     5867   33.4875    0.1424    l032
   5186        0   33.4895    0.1304    l032
   5187     5867   33.4935    0.1504    l032
   5188     5866   33.4955   -0.0116    l032
   5189        0   33.4956    0.1984    l032
   5190        0   33.5044   -0.1208    l035
   5191        0   33.5045   -0.2608    l035
   5192     5871   33.5144   -0.0308    l035
   5193     5872   33.5163    0.1792    l035
   5194        0   33.5203    0.0532    l035
   5195     5871   33.5204   -0.0548    l035
   5196     5873   33.5244    0.0192    l035
   5197        0   33.5302    0.2472    l035
   5198        0   33.5366   -0.4148    l035
   5199        0   33.5423    0.0672    l035
   5200     5874   33.5444   -0.1328    l035
   5201     5874   33.5444   -0.1428    l035
   5202     5876   33.5465   -0.2388    l035
   5203     5875   33.5483    0.0192    l035
   5204     5877   33.5504   -0.0288    l035
   5205     5879   33.5544   -0.0408    l035
   5206     5878   33.5562    0.2612    l035
   5207        0   33.5562    0.2592    l035
   5208     5880   33.5584   -0.1588    l035
   5209     5884   33.5642    0.2252    l035
   5210     5883   33.5643    0.0252    l035
   5211     5884   33.5702    0.2252    l035
   5212        0   33.5703    0.0552    l035
   5213     5880   33.5844   -0.1708    l035
   5214     5887   33.5924   -0.0367    l035
   5215     5890   33.6043    0.0853    l035
   5216     5888   33.6066   -0.4767    l035
   5217     5891   33.6082    0.2293    l035
   5218     5893   33.6163    0.1513    l035
   5219     5895   33.6185   -0.3327    l035
   5220     5901   33.6244   -0.0307    l035
   5221     5891   33.6262    0.2293    l035
   5222     5898   33.6283    0.0733    l035
   5223     5898   33.6343    0.0853    l035
   5224     5900   33.6403    0.1633    l035
   5225     5901   33.6404   -0.0567    l035
   5226     5899   33.6405   -0.2287    l035
   5227     5900   33.6463    0.1773    l035
   5228     5900   33.6483    0.1613    l035
   5229     5901   33.6524   -0.0247    l035
   5230     5904   33.6723    0.2013    l035
   5231     5903   33.6724   -0.1567    l035
   5232     5903   33.6784   -0.1587    l035
   5233     5906   33.6803    0.0393    l035
   5234     5905   33.6805   -0.2627    l035
   5235     5901   33.6844   -0.0227    l035
   5236     5907   33.6882    0.3053    l035
   5237     5901   33.6924   -0.0267    l035
   5238     5916   33.7004   -0.0107    l035
   5239        0   33.7005   -0.4127    l035
   5240     5908   33.7042    0.2853    l035
   5241        0   33.7103    0.1333    l035
   5242        0   33.7125   -0.2367    l035
   5243     5909   33.7142    0.2553    l035
   5244     5911   33.7264   -0.1207    l035
   5245     5915   33.7265   -0.2347    l035
   5246     5915   33.7265   -0.2367    l035
   5247     5912   33.7283    0.0713    l035
   5248     5915   33.7305   -0.2447    l035
   5249     5913   33.7324   -0.1027    l035
   5250     5914   33.7325   -0.4247    l035
   5251     5918   33.7343    0.1813    l035
   5252     5916   33.7404   -0.0167    l035
   5253        0   33.7442    0.2533    l035
   5254     5918   33.7523    0.1693    l035
   5255     5918   33.7583    0.1813    l035
   5256     5919   33.7604   -0.0727    l035
   5257     5920   33.7663    0.0293    l035
   5258     5921   33.7703    0.1873    l035
   5259        0   33.7863    0.0533    l035
   5260     5924   33.7864   -0.1687    l035
   5261     5926   33.8083    0.2014    l035
   5262     5928   33.8084   -0.1586    l035
   5263     5927   33.8104   -0.1866    l035
   5264     5933   33.8164   -0.1186    l035
   5265     5930   33.8184   -0.2146    l035
   5266        0   33.8203    0.0614    l035
   5267     5931   33.8223    0.0094    l035
   5268     5932   33.8245   -0.2766    l035
   5269     5933   33.8324   -0.1186    l035
   5270     5934   33.8503    0.0174    l035
   5271        0   33.8563    0.1494    l035
   5272        0   33.8762    0.3274    l035
   5273        0   33.8782    0.3454    l035
   5274        0   33.8802    0.3354    l035
   5275     5938   33.8863    0.0574    l035
